ID,NAME,ORGRANIZATION AND PROGRAM NAME,ADDRESS,BOROUGH,ZIP,DISPLAY PHYSICAL ADDRESS,PHONE,FAX,TTY,WEBSITE,HOTLINE PHONE,HOTLINE HOURS,HOTLINE HOURS (OTHER),PROGRAM HOURS,PROGRAM HOURS (OTHER),BOROUGHS SERVED,LANGUAGE INTERPRETATION SVCS,LANGUAGE SVCS,LANGUAGE (OTHER),WHEELCHAIR ACCESS,FEE SVC,SPECIALIZED SVCS,OTHER SPECIALIZED SVCS,SVCS PROVIDED,OTHER SVCS PROVIDED,LATITUDE,LONGITUDE,COMMUNITY_BOARD,COUNCIL_DISTRICT,CENSUS_TRACT,BIN,BBL,NTA
24deb810-fb56-4a24-b8a2-9f9f77c19a12,Safe Horizon - 114th Precinct Domestic Violence Victim Advocate,Safe Horizon - 114th Precinct Domestic Violence Victim Advocate,34-16 Astoria Boulevard,Queens,11103,Yes,1-718-626-2007,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Queens,Yes,Bengali;English;Urdu;Other,Punjabi,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.769581,-73.915593,1,22,6501,4009361,4006320030,Astoria
5adce77d-3a16-43be-93e0-05384904063a,Safe Horizon - 113th Precinct Domestic Violence Victim Advocate,Safe Horizon - 113th Precinct Domestic Violence Victim Advocate,167-02 Baisley Boulevard,Queens,11434,Yes,1-718-712-6073,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Queens,Yes,English,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.679976,-73.776214,12,28,33402,4270044,4124950045,Springfield Gardens North
108c0471-31bc-4c27-a07b-7e6e6ef1d9e8,Safe Horizon - 112th Precinct Domestic Violence Victim Advocate,Safe Horizon - 112th Precinct Domestic Violence Victim Advocate,68-40 Austin Street,Queens,11375,Yes,1-718-520-6479,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Queens,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.72244,-73.851014,6,29,711,4077446,4032340022,Forest Hills
317e200e-4a3c-4ebe-80b6-a2af043ba515,Safe Horizon - 111th Precinct Domestic Violence Victim Advocate,Safe Horizon - 111th Precinct Domestic Violence Victim Advocate,45-06 215 Street,Queens,11361,Yes,1-718-279-0225,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 12:00 PM - 8:00 PM,Queens,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.760179,-73.767441,11,19,1471,4157390,4073330221,Bayside-Bayside Hills
435246ba-88fb-4de0-87ab-a9de0b2525a6,Safe Horizon - 110th Precinct Domestic Violence Victim Advocate,Safe Horizon - 110th Precinct Domestic Violence Victim Advocate,9441 43 Avenue,Queens,11373,Yes,1-718-476-9311,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 12:00 PM - 8:00 PM,Queens,Yes,English,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.745036,-73.870004,4,21,465,4445296,4015920072,Elmhurst
a8e02c1c-9391-430c-954c-486a81d49ae0,Safe Horizon - 10th Precinct Domestic Violence Victim Advocate,Safe Horizon - 10th Precinct Domestic Violence Victim Advocate,230 West 20 Street,Manhattan,10011,Yes,1-212-741-8211,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon. through Fri. 8:00 AM - 4:00 PM,Manhattan,Yes,English;Haitian Creole,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.742656,-73.998048,4,3,87,1013994,1007690055,Hudson Yards-Chelsea-Flatiron-Union Square
b4317f08-d8c2-4175-a503-88756de59634,Safe Horizon - 109th Precinct Domestic Violence Victim Advocate,Safe Horizon - 109th Precinct Domestic Violence Victim Advocate,37-05 Union Street,Queens,11354,Yes,1-718-321-8229,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 12:00 PM - 8:00 PM,Queens,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.762286,-73.827436,7,20,865,4113348,4050110006,Flushing
05808c60-f6b7-4c4c-9907-32a39a01e0bc,Safe Horizon - 108th Precinct Domestic Violence Victim Advocate,Safe Horizon - 108th Precinct Domestic Violence Victim Advocate,547 50 Avenue,Queens,11101,Yes,1-718-784-6808,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 12:00 PM - 8:00 PM,Queens,Yes,Bengali;English;Hindi;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.743117,-73.956067,2,26,7,4000126,4000320006,Hunters Point-Sunnyside-West Maspeth
b5a99f13-3b0c-4bd9-bfcc-2dfa7c4ef302,Safe Horizon - 106th Precinct Domestic Violence Victim Advocate,Safe Horizon - 106th Precinct Domestic Violence Victim Advocate,103-53 101 Street,Queens,11417,Yes,1-929-420-1808,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 12:00 PM - 8:00 PM,Queens,Yes,Bengali;English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.682344,-73.840046,10,32,112,4201325,4095050061,Richmond Hill
ee0fd959-4bc6-4158-b7ee-6f6dc4dde5ef,Safe Horizon - 106th Precinct Crime Victim Assistance Program (CVAP),Safe Horizon - 106th Precinct Crime Victim Assistance Program (CVAP),105-53 101 Street,Queens,11417,Yes,1-929-420-1808,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Queens,Yes,Bengali;English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers;Other,Survivors of All Crime,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.680567,-73.83917,10,32,94,,,South Ozone Park
8a8bd431-bd6b-4086-a58e-7217ddcf6c04,Safe Horizon - 104th Precinct Domestic Violence Victim Advocate,Safe Horizon - 104th Precinct Domestic Violence Victim Advocate,64-2 Catalpa Avenue,Queens,11385,Yes,1-718-386-3097,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 12:00 PM - 8:00 PM,Queens,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.704441,-73.893729,5,30,581,4088186,4036320001,Ridgewood
a622100c-54ae-44cf-8c02-60e8c811ce8b,Safe Horizon - 103rd Precinct Domestic Violence Victim Advocate,Safe Horizon - 103rd Precinct Domestic Violence Victim Advocate,168-02 91 Avenue,Queens,11434,Yes,1-929-420-1803,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Queens,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.70724,-73.792704,12,27,460,4209646,4097990027,Jamaica
cd32ac8c-781f-4679-aebb-2b15958cf767,Safe Horizon - 102nd Precinct Domestic Violence Victim Advocate,Safe Horizon - 102nd Precinct Domestic Violence Victim Advocate,87-34 118 Street,Queens,11418,Yes,1-718-805-3261,,1-866-604-5350,https://www.safehorizon.org/our-services/information-and-options/crime-victim-assistance-program/,1-800-621-4673,24/7,,Other,Mon - Fri: 8:00 AM - 4:00 PM,Queens,Yes,English;Haitian Creole,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;Men;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Shelter Assistance/Housing Assistance,,40.699311,-73.83157,9,29,122,4195880,4093270021,Richmond Hill
3af9fa15-80b2-4f38-af02-17d5dadcaa53,Red Hook Community Justice Center - Red Hook CARES Counseling and Restorative Services,Red Hook Community Justice Center - Red Hook CARES Counseling and Restorative Services,88 Visitation Place,Brooklyn,11231,Yes,1-347-404-9910,1-718-923-8244,,,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Brooklyn,Yes,Chinese;English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;LGBTQ;Men;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence,,Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Lock Replacement;Sexual Assault Services;Services for Stalking Survivors;Teen Dating Survivor Services;Trafficking Victim Services,,40.678919,-74.009619,6,38,59,3331865,3005300013,Carroll Gardens-Columbia Street-Red Hook
e9e39180-8519-410c-b641-d959697b1dcd,Queens Legal Services,Queens Legal Services,"80-99 Sutphin Boulevard, 5 Floor",Queens,11435,Yes,1-347-592-2200,,,http://www.legalservicesnyc.org/our-program/queens,1-347-592-2179,24/7,,Mon - Fri: 9:00 AM - 5:00 PM,,Queens,Yes,Albanian;American Sign Language (ASL);Arabic;Bengali;Chinese;English;French;Haitian Creole;Hindi;Korean;Polish;Russian;Spanish;Urdu,,Yes,No,Survivors of Sexual Assault and DV;People with HIV/AIDS;LGBTQ;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;People with Disabilities,,Civil Legal Services;Community Education;Court/Police Accompaniment;General Domestic Violence Services,,,,,,,,,
dbc60da6-407b-4bcd-92c7-8859978e94eb,Project Hospitality - Single Stop - Castleton Avenue Office,Project Hospitality - Single Stop - Castleton Avenue Office,1546 Castleton Avenue,Staten Island,10302,Yes,1-718-448-3470,,,https://www.projecthospitality.org,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Staten Island,Yes,English;Spanish,,Yes,No,Immigrants,,Civil Legal Services;Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;English as a Second Language Classes;Emergency Assistance/Transportation;Health Services;HIV/AIDS Support Services;Long Term Counseling;Public Assistance;Trafficking Victim Services;Shelter Assistance/Housing Assistance,,40.63586,-74.134431,1,49,207,5024246,5010350014,Port Richmond
fcd918e7-6096-456e-8136-1c2f366c7ae6,Project Hospitality - Single Stop  - Bay Street Office,Project Hospitality - Single Stop  -Bay Street Office,514 Bay Street,Staten Island,10304,Yes,1-718-448-3470,,,https://www.projecthospitality.org,1-718-448-3470,Mon - Fri: 9:00 AM - 5:00 PM,,Mon - Fri: 9:00 AM - 5:00 PM,,Staten Island,Yes,English;Spanish,,Yes,No,Immigrants,,Civil Legal Services;Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;English as a Second Language Classes;Emergency Assistance/Transportation;Health Services;HIV/AIDS Support Services;Long Term Counseling;Public Assistance;Trafficking Victim Services;Shelter Assistance/Housing Assistance,,40.629461,-74.076643,1,49,21,5013424,5005110003,Stapleton-Rosebank
21609132-3279-4d0c-a246-d53ba6f3da89,"Police Service Area (PSA) 9, Domestic Violence Unit, New York City Police Department","Police Service Area (PSA) 9, Domestic Violence Unit, New York City Police Department",155-09 Jewel Avenue,Queens,11367,Yes,1-718-969-9614,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Queens,Yes,Other,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Services for survivors of all types of crime,,,40.732096,-73.813002,8,24,122702,4455428,4067920030,Pomonok-Flushing Heights-Hillcrest
1777c2b8-fc58-4c42-bb1e-db6c90a9d8e6,"Police Service Area (PSA) 8, Domestic Violence Unit, New York City Police Department","Police Service Area (PSA) 8, Domestic Violence Unit, New York City Police Department",2794 Randall Avenue,Bronx,10465,Yes,1-718-409-1708,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Bronx,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.824295,-73.82558,10,13,144,2091483,2055670001,Schuylerville-Throgs Neck-Edgewater Park
ec58cf7c-94c8-461d-9a61-cdce32e3b41d,"Police Service Area (PSA) 7, Domestic Violence Unit, New York City Police Department","Police Service Area (PSA) 7, Domestic Violence Unit, New York City Police Department",737 Melrose Avenue,Bronx,10451,Yes,1-718-292-3909,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Bronx,Yes,,,Yes,No,Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.820729,-73.915665,1,17,69,2101214,2024020017,Melrose South-Mott Haven North
9caa3c5d-40c9-44c4-b799-97bdc5d5d95e,"Police Service Area (PSA) 6, Domestic Violence Unit, New York City Police Department","Police Service Area (PSA) 6, Domestic Violence Unit, New York City Police Department",2770 Fredrick Douglas Boulevard,Manhattan,10039,Yes,1-212-694-7714,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Manhattan,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.824266,-73.940863,10,9,234,1060519,1020330001,Central Harlem North-Polo Grounds
ab4efc03-953f-42c8-ae42-eb2249f04917,"Police Service Area (PSA) 5, Domestic Violence Unit, New York City Police Department","Police Service Area (PSA) 5, Domestic Violence Unit, New York City Police Department",221 East 123 Street,Manhattan,10035,Yes,1-212-996-8416,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Manhattan,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.802127,-73.936108,11,8,194,1087233,1017880009,East Harlem North
0b926d4a-fdbc-4bc7-ae0f-c0b2b0797db9,"Police Service Area (PSA) 4, Domestic Violence Unit, New York City Police Department","Police Service Area (PSA) 4, Domestic Violence Unit, New York City Police Department",130 Avenue C,Manhattan,10009,Yes,1-212-375-9367,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Manhattan,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.724881,-73.978263,3,2,2602,1075834,1003780001,Lower East Side
6888faa3-45a3-443b-a2a2-26cc50516033,"Police Service Area (PSA) 3, Domestic Violence Unit, New York City Police Department","Police Service Area (PSA) 3, Domestic Violence Unit, New York City Police Department",25 Central Avenue,Brooklyn,11206,Yes,1-718-386-4305,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.70226,-73.932478,4,34,425,3392857,3031480001,Bushwick South
feca7041-90b1-48f3-9173-6e91cf6c37d8,"Police Service Area (PSA) 2, Domestic Violence Unit, New York City Police Department","Police Service Area (PSA) 2, Domestic Violence Unit, New York City Police Department",560 Sutter Avenue,Brooklyn,11208,Yes,1-718-922-8019,,,https://www1.nyc.gov/site/nypd/index.page,,,,24/7,,Brooklyn,Yes,Other,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Survivors of Teen Dating Violence;Other,Services available for survivors of all types of crime,Other,,40.668892,-73.898403,5,42,1134,3328033,3037680018,East New York (Pennsylvania Ave)
a98d9690-7e8f-4289-82c7-74fff78a6a20,"Police Service Area (PSA) 1, Domestic Violence Unit, New York City Police Department","Police Service Area (PSA) 1, Domestic Violence Unit, New York City Police Department",2860 West 23 Street,Brooklyn,11224,Yes,1-718-265-7310,,,https://www1.nyc.gov/site/nypd/bureaus/patrol/precincts-landing.page,,,,24/7,,Brooklyn,Yes,,,Yes,No,Survivors of Sexual Assault and DV;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;Other,Survivors of All Crime,,,40.576884,-73.990241,13,47,326,3000000,3070150030,Seagate-Coney Island
0ee04fca-2b82-4ab5-8f3c-cda0a24ad777,NYC Health+Hospitals - Kings County Medical Center,NYC Health+Hospitals - Kings County Medical Center,450 Clarkson Avenue,Brooklyn,11203,Yes,1-718-245-4117,1-718-774-3062,,https://www.nychealthandhospitals.org/kingscounty/,,,,24/7,,Brooklyn,Yes,Albanian;American Sign Language (ASL);Arabic;Bengali;Chinese;English;French;Haitian Creole;Hindi;Korean;Polish;Russian;Spanish;Urdu,,Yes,No,Survivors of Sexual Assault and DV;Child Witnesses to DV;People with HIV/AIDS;LGBTQ;Men;Immigrants;People with Substance Abuse Issues;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Emergency Assistance/Transportation;Health Services;HIV/AIDS Support Services;Sexual Assault Services;Teen Dating Survivor Services;Trafficking Victim Services;Shelter Assistance/Housing Assistance,,40.655743,-73.944598,17,40,816,3336186,3048380001,East Flatbush-Farragut
f311cd0d-8af8-4925-a7d3-6931874fc282,NYC Health+Hospitals - Gotham Health Gouverner,NYC Health+Hospitals - Gotham Health Gouverner,227 Madison Street,Manhattan,10002,Yes,1-212-238-7000,,,https://www.nychealthandhospitals.org/gothamhealth/gouverneur/,,,,24/7,,Manhattan,Yes,Albanian;American Sign Language (ASL);Arabic;Bengali;Chinese;English;French;Haitian Creole;Hindi;Korean;Polish;Russian;Spanish;Urdu,,Yes,No,Survivors of Sexual Assault and DV,,Health Services;Other,Primary Health Care; Pediatrics/Adolescent; Women's Health; Behavioral Health; Dental Health; Optometry,40.712784,-73.988417,3,1,6,1003224,1002700032,Lower East Side
a24cc1c0-e933-47d1-ba15-ec32927ea17e,North Brooklyn Coalition Against Family Violence,North Brooklyn Coalition Against Family Violence,893 Lexington Avenue,Brooklyn,11221,Yes,1-718-302-4073,,,http://www.northbrooklyncoalition.org,,,,Other,Mon - Fri 10:00 AM - 6:00 PM,Brooklyn;Bronx;Manhattan;Queens;Staten Island,No,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;LGBTQ;Immigrants;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors,,Community Education;Crisis Counseling;General Domestic Violence Services;Elder Abuse Services;Sexual Assault Services;Trafficking Victim Services,,40.690627,-73.925386,3,41,387,3044202,3016230042,Stuyvesant Heights
6d446ce8-7794-416c-a9d4-1567bac15d5f,NMIC - The Domestic Violence Project - Wadsworth Avenue Office,NMIC - The Domestic Violence Project - Wadsworth Avenue Office,45 Wadsworth Avenue,Manhattan,10033,Yes,1-212-822-8300,,1-800-662-1220,http://www.nmic.org/dv/,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Bronx;Manhattan,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Immigrants,,Civil Legal Services;Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;English as a Second Language Classes;Long Term Counseling;Public Assistance,,40.846186,-73.937623,12,10,263,1079894,1021440003,Washington Heights South
23e01ed1-cb7c-4646-a2fb-79f07b57311d,NMIC - The Domestic Violence Project  - Bronx Office,NMIC - The Domestic Violence Project  - Bronx Office,8 Clinton Place,Bronx,10453,Yes,1-212-822-8300,,1-800-662-1220,http://www.nmic.org/dv/,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Bronx;Manhattan,Yes,English;Spanish,,Yes,No,Survivors of Sexual Assault and DV;Immigrants,,Civil Legal Services;Community Education;Court/Police Accompaniment;Crisis Counseling;General Domestic Violence Services;English as a Second Language Classes;Long Term Counseling;Public Assistance,,40.856526,-73.905437,5,14,251,2116591,2031950083,University Heights-Morris Heights
cb7e5366-3e21-4ba9-ac42-111fa94b0d97,New York Legal Assistance Group,New York Legal Assistance Group,7 Hanover Square,Manhattan,10004,Yes,1-212-613-5000,,,https://www.nylag.org,1-212-613-5000,Other,Tues: 9:00 AM - 3:00 PM,Mon - Fri: 9:00 AM - 5:00 PM,,Brooklyn;Bronx;Manhattan;Queens;Staten Island,Yes,Albanian;Arabic;Bengali;Chinese;English;French;Haitian Creole;Hindi;Korean;Polish;Russian;Spanish;Urdu,,Yes,No,Survivors of Sexual Assault and DV;LGBTQ;Immigrants;Elder Abuse Survivors,,Civil Legal Services,,40.70447,-74.009406,1,1,9,1000855,1000300019,Battery Park City-Lower Manhattan
0e376b62-7a85-439a-b3a6-229f38e02af4,New York Forensic Family Violence Program,New York Forensic Family Violence Program,"26 Court Street, Suite 1711",Brooklyn,11242,Yes,1-718-237-2127,1-718-237-0831,,https://www.nyforensic.com/,,,,Other,Mon: 8:30 AM - 8:00 PM; Tues: Fri: 8:30 AM - 9:00 PM; Sat: 9:00 AM - 3:00 PM; Sun: 12:00 PM - 3:00 PM,Brooklyn,No,English;Spanish,,Yes,Yes,LGBTQ;Men;Immigrants;People with Substance Abuse Issues;Trafficking Survivors;Elder Abuse Survivors;Stalking Survivors;Survivors of Teen Dating Violence;People with Disabilities;Teenagers,,Community Education;Court/Police Accompaniment;Crisis Counseling;Elder Abuse Services;Long Term Counseling;Sexual Assault Services;Services for Stalking Survivors;Trafficking Victim Services,,40.693244,-73.99066,2,33,9,3002094,3002500001,Brooklyn Heights-Cobble Hill
6c069bf0-cdf0-4524-b8a3-df57c6d95012,New York City Commission on Human Rights - Staten Island Community Service Center,New York City Commission on Human Rights - Staten Island Community Service Center,"60 Bay Street, 7 Floor",Staten Island,10301,Yes,1-718-390-8506,,,https://www1.nyc.gov/site/cchr/index.page,,,,Mon - Fri: 9:00 AM - 5:00 PM,,Staten Island,Yes,,,Yes,No,Other,"The New York City Commission on Human Rights is charged with the enforcement of the Human Rights Law of the City of New York, and with educating the public and encouraging positive community relations. The Commission is divided into two major bureaus -- Law Enforcement and Community Relations: (1) The Law Enforcement Bureau is responsible for the intake, investigation, and prosecution of complaints alleging violations of the Law; and (2) The Community Relations Bureau provides public education about the Human Rights Law and helps cultivate understanding and respect among the Cityâs many diverse communities through its borough-based Community Service Centers and numerous educational and outreach programs.",,,40.640558,-74.07569,1,49,3,5000025,5000050051,West New Brighton-New Brighton-St. George
